relative_path,filename,label,extension,width,height,mode,error
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ani10118_sec00098_11619_gt.png,Tp_D_CRN_M_N_ani10118_sec00098_11619_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ani10119_ani00100_11641_gt.png,Tp_D_CRN_M_N_ani10119_ani00100_11641_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ani10120_ani00100_11639_gt.png,Tp_D_CRN_M_N_ani10120_ani00100_11639_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ani10120_sec00098_11632_gt.png,Tp_D_CRN_M_N_ani10120_sec00098_11632_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ani10144_nat10139_12474_gt.png,Tp_D_CRN_M_N_ani10144_nat10139_12474_gt.png,unknown,.png,540,405,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00008_nat10122_11773_gt.png,Tp_D_CRN_M_N_arc00008_nat10122_11773_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00045_arc00046_10084_gt.png,Tp_D_CRN_M_N_arc00045_arc00046_10084_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00045_arc00071_10087_gt.png,Tp_D_CRN_M_N_arc00045_arc00071_10087_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00046_arc00045_10083_gt.png,Tp_D_CRN_M_N_arc00046_arc00045_10083_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00054_cha00085_11922_gt.png,Tp_D_CRN_M_N_arc00054_cha00085_11922_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00071_arc00045_10085_gt.png,Tp_D_CRN_M_N_arc00071_arc00045_10085_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00073_arc00072_10267_gt.png,Tp_D_CRN_M_N_arc00073_arc00072_10267_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_arc00088_arc00064_10394_gt.png,Tp_D_CRN_M_N_arc00088_arc00064_10394_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00012_art00013_11812_gt.png,Tp_D_CRN_M_N_art00012_art00013_11812_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00014_art00013_11836_gt.png,Tp_D_CRN_M_N_art00014_art00013_11836_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00058_art00049_10529_gt.png,Tp_D_CRN_M_N_art00058_art00049_10529_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_ani00093_11801_gt.png,Tp_D_CRN_M_N_art00067_ani00093_11801_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_ani00095_11803_gt.png,Tp_D_CRN_M_N_art00067_ani00095_11803_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_ani00096_11802_gt.png,Tp_D_CRN_M_N_art00067_ani00096_11802_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_nat00013_11804_gt.png,Tp_D_CRN_M_N_art00067_nat00013_11804_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_nat00059_11805_gt.png,Tp_D_CRN_M_N_art00067_nat00059_11805_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_nat00095_11807_gt.png,Tp_D_CRN_M_N_art00067_nat00095_11807_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00067_nat10122_11806_gt.png,Tp_D_CRN_M_N_art00067_nat10122_11806_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art00097_art00049_11758_gt.png,Tp_D_CRN_M_N_art00097_art00049_11758_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art10107_cha10112_11582_gt.png,Tp_D_CRN_M_N_art10107_cha10112_11582_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art10112_cha00086_11672_gt.png,Tp_D_CRN_M_N_art10112_cha00086_11672_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art10113_cha00067_11650_gt.png,Tp_D_CRN_M_N_art10113_cha00067_11650_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_art10115_cha00086_11526_gt.png,Tp_D_CRN_M_N_art10115_cha00086_11526_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha00035_cha00040_11732_gt.png,Tp_D_CRN_M_N_cha00035_cha00040_11732_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha00050_cha00026_11787_gt.png,Tp_D_CRN_M_N_cha00050_cha00026_11787_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha00060_cha00040_11678_gt.png,Tp_D_CRN_M_N_cha00060_cha00040_11678_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha00062_cha00040_11020_gt.png,Tp_D_CRN_M_N_cha00062_cha00040_11020_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha00094_cha00086_11501_gt.png,Tp_D_CRN_M_N_cha00094_cha00086_11501_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10108_cha00027_11666_gt.png,Tp_D_CRN_M_N_cha10108_cha00027_11666_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10108_cha00040_11665_gt.png,Tp_D_CRN_M_N_cha10108_cha00040_11665_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10137_art00021_12210_gt.png,Tp_D_CRN_M_N_cha10137_art00021_12210_gt.png,unknown,.png,600,450,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10162_nat10123_12253_gt.png,Tp_D_CRN_M_N_cha10162_nat10123_12253_gt.png,unknown,.png,720,440,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10164_cha00026_12247_gt.png,Tp_D_CRN_M_N_cha10164_cha00026_12247_gt.png,unknown,.png,720,437,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10166_nat10123_12273_gt.png,Tp_D_CRN_M_N_cha10166_nat10123_12273_gt.png,unknown,.png,555,366,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10198_nat10123_12362_gt.png,Tp_D_CRN_M_N_cha10198_nat10123_12362_gt.png,unknown,.png,756,513,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_cha10198_nat10160_12365_gt.png,Tp_D_CRN_M_N_cha10198_nat10160_12365_gt.png,unknown,.png,756,513,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ind00008_pla00050_10422_gt.png,Tp_D_CRN_M_N_ind00008_pla00050_10422_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_ind00010_pla00050_10424_gt.png,Tp_D_CRN_M_N_ind00010_pla00050_10424_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00002_nat10124_11514_gt.png,Tp_D_CRN_M_N_nat00002_nat10124_11514_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00008_art00025_11425_gt.png,Tp_D_CRN_M_N_nat00008_art00025_11425_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00019_nat00024_11047_gt.png,Tp_D_CRN_M_N_nat00019_nat00024_11047_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00019_nat00028_11048_gt.png,Tp_D_CRN_M_N_nat00019_nat00028_11048_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00032_art00025_11427_gt.png,Tp_D_CRN_M_N_nat00032_art00025_11427_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00038_art00021_11428_gt.png,Tp_D_CRN_M_N_nat00038_art00021_11428_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00041_nat00061_11438_gt.png,Tp_D_CRN_M_N_nat00041_nat00061_11438_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00083_ani00001_10097_gt.png,Tp_D_CRN_M_N_nat00083_ani00001_10097_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00083_ani10101_10096_gt.png,Tp_D_CRN_M_N_nat00083_ani10101_10096_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00084_nat00033_10072_gt.png,Tp_D_CRN_M_N_nat00084_nat00033_10072_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00084_nat00086_10073_gt.png,Tp_D_CRN_M_N_nat00084_nat00086_10073_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00084_nat00095_10070_gt.png,Tp_D_CRN_M_N_nat00084_nat00095_10070_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00084_nat00099_10071_gt.png,Tp_D_CRN_M_N_nat00084_nat00099_10071_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00085_nat00073_10591_gt.png,Tp_D_CRN_M_N_nat00085_nat00073_10591_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat00086_nat00085_10068_gt.png,Tp_D_CRN_M_N_nat00086_nat00085_10068_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10116_cha00026_11674_gt.png,Tp_D_CRN_M_N_nat10116_cha00026_11674_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10129_cha00086_11522_gt.png,Tp_D_CRN_M_N_nat10129_cha00086_11522_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10130_cha00086_11523_gt.png,Tp_D_CRN_M_N_nat10130_cha00086_11523_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10131_nat00059_11908_gt.png,Tp_D_CRN_M_N_nat10131_nat00059_11908_gt.png,unknown,.png,640,480,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10131_nat00095_11907_gt.png,Tp_D_CRN_M_N_nat10131_nat00095_11907_gt.png,unknown,.png,640,480,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10131_nat10124_11906_gt.png,Tp_D_CRN_M_N_nat10131_nat10124_11906_gt.png,unknown,.png,640,480,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10139_nat10124_11946_gt.png,Tp_D_CRN_M_N_nat10139_nat10124_11946_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10144_nat10125_11968_gt.png,Tp_D_CRN_M_N_nat10144_nat10125_11968_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10149_nat00013_12004_gt.png,Tp_D_CRN_M_N_nat10149_nat00013_12004_gt.png,unknown,.png,561,390,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10154_nat10138_12076_gt.png,Tp_D_CRN_M_N_nat10154_nat10138_12076_gt.png,unknown,.png,768,512,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10154_nat10140_12075_gt.png,Tp_D_CRN_M_N_nat10154_nat10140_12075_gt.png,unknown,.png,768,512,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10156_ani00001_12021_gt.png,Tp_D_CRN_M_N_nat10156_ani00001_12021_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10157_nat00013_12048_gt.png,Tp_D_CRN_M_N_nat10157_nat00013_12048_gt.png,unknown,.png,561,390,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10159_ani00021_12058_gt.png,Tp_D_CRN_M_N_nat10159_ani00021_12058_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10160_nat10123_12068_gt.png,Tp_D_CRN_M_N_nat10160_nat10123_12068_gt.png,unknown,.png,640,480,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10161_nat10157_12081_gt.png,Tp_D_CRN_M_N_nat10161_nat10157_12081_gt.png,unknown,.png,561,390,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10164_nat00021_12098_gt.png,Tp_D_CRN_M_N_nat10164_nat00021_12098_gt.png,unknown,.png,561,390,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_nat10165_nat10164_12099_gt.png,Tp_D_CRN_M_N_nat10165_nat10164_12099_gt.png,unknown,.png,640,480,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla00010_pla00020_10001_gt.png,Tp_D_CRN_M_N_pla00010_pla00020_10001_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla00026_pla00038_10147_gt.png,Tp_D_CRN_M_N_pla00026_pla00038_10147_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla00035_pla00033_10997_gt.png,Tp_D_CRN_M_N_pla00035_pla00033_10997_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla00046_pla00025_10994_gt.png,Tp_D_CRN_M_N_pla00046_pla00025_10994_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla10110_ani00005_10118_gt.png,Tp_D_CRN_M_N_pla10110_ani00005_10118_gt.png,unknown,.png,500,375,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_pla10110_sec00046_10119_gt.png,Tp_D_CRN_M_N_pla10110_sec00046_10119_gt.png,unknown,.png,500,375,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_sec00015_cha00086_11400_gt.png,Tp_D_CRN_M_N_sec00015_cha00086_11400_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_txt00002_txt00032_10300_gt.png,Tp_D_CRN_M_N_txt00002_txt00032_10300_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_txt00017_txt00063_10836_gt.png,Tp_D_CRN_M_N_txt00017_txt00063_10836_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_txt00050_txt00049_10368_gt.png,Tp_D_CRN_M_N_txt00050_txt00049_10368_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_N_txt00063_txt00017_10835_gt.png,Tp_D_CRN_M_N_txt00063_txt00017_10835_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_ani00030_ani00079_10003_gt.png,Tp_D_CRN_M_O_ani00030_ani00079_10003_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_ani00065_ani00041_10036_gt.png,Tp_D_CRN_M_O_ani00065_ani00041_10036_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_ani00071_ani00013_10002_gt.png,Tp_D_CRN_M_O_ani00071_ani00013_10002_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_arc00025_ani00039_10004_gt.png,Tp_D_CRN_M_O_arc00025_ani00039_10004_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_arc00027_ani00030_10005_gt.png,Tp_D_CRN_M_O_arc00027_ani00030_10005_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_art00010_art00009_10166_gt.png,Tp_D_CRN_M_O_art00010_art00009_10166_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_art10113_art10112_11560_gt.png,Tp_D_CRN_M_O_art10113_art10112_11560_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_nat00013_ani00070_11413_gt.png,Tp_D_CRN_M_O_nat00013_ani00070_11413_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_nat10159_ani00001_12057_gt.png,Tp_D_CRN_M_O_nat10159_ani00001_12057_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_M_O_pla10102_ani10104_10028_gt.png,Tp_D_CRN_M_O_pla10102_ani10104_10028_gt.png,unknown,.png,240,180,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_ani00014_ani00015_00134_gt.png,Tp_D_CRN_S_B_ani00014_ani00015_00134_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_art00098_ani00070_01383_gt.png,Tp_D_CRN_S_B_art00098_ani00070_01383_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_art20030_art20032_02494_gt.png,Tp_D_CRN_S_B_art20030_art20032_02494_gt.png,unknown,.png,450,541,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_cha00056_ani00070_00376_gt.png,Tp_D_CRN_S_B_cha00056_ani00070_00376_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_cha00082_cha00050_00402_gt.png,Tp_D_CRN_S_B_cha00082_cha00050_00402_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_cha00083_cha00065_00403_gt.png,Tp_D_CRN_S_B_cha00083_cha00065_00403_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_cha00085_ani00064_00405_gt.png,Tp_D_CRN_S_B_cha00085_ani00064_00405_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_cha00093_ani00061_00413_gt.png,Tp_D_CRN_S_B_cha00093_ani00061_00413_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_ind00029_art00030_20103_gt.png,Tp_D_CRN_S_B_ind00029_art00030_20103_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_nat00030_arc00029_20104_gt.png,Tp_D_CRN_S_B_nat00030_arc00029_20104_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_nat10153_ani00001_12136_gt.png,Tp_D_CRN_S_B_nat10153_ani00001_12136_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_pla00041_pla00040_10978_gt.png,Tp_D_CRN_S_B_pla00041_pla00040_10978_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_pla00071_pla00070_11214_gt.png,Tp_D_CRN_S_B_pla00071_pla00070_11214_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_sec00004_ind00069_00024_gt.png,Tp_D_CRN_S_B_sec00004_ind00069_00024_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_sec00050_sec00055_11246_gt.png,Tp_D_CRN_S_B_sec00050_sec00055_11246_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_B_sec00093_sec00098_00113_gt.png,Tp_D_CRN_S_B_sec00093_sec00098_00113_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani00008_ani00011_10221_gt.png,Tp_D_CRN_S_N_ani00008_ani00011_10221_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani00019_ani00055_11862_gt.png,Tp_D_CRN_S_N_ani00019_ani00055_11862_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani00050_ani00019_11856_gt.png,Tp_D_CRN_S_N_ani00050_ani00019_11856_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani00054_ani00019_11859_gt.png,Tp_D_CRN_S_N_ani00054_ani00019_11859_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani00055_ani00019_11860_gt.png,Tp_D_CRN_S_N_ani00055_ani00019_11860_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10116_sec00098_11616_gt.png,Tp_D_CRN_S_N_ani10116_sec00098_11616_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10120_ani00100_11618_gt.png,Tp_D_CRN_S_N_ani10120_ani00100_11618_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10120_sec00098_11614_gt.png,Tp_D_CRN_S_N_ani10120_sec00098_11614_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10121_sec00098_11615_gt.png,Tp_D_CRN_S_N_ani10121_sec00098_11615_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10151_ani10206_12489_gt.png,Tp_D_CRN_S_N_ani10151_ani10206_12489_gt.png,unknown,.png,600,356,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10158_ani10136_12481_gt.png,Tp_D_CRN_S_N_ani10158_ani10136_12481_gt.png,unknown,.png,780,464,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10181_ani10206_12426_gt.png,Tp_D_CRN_S_N_ani10181_ani10206_12426_gt.png,unknown,.png,542,387,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10182_ani10206_12423_gt.png,Tp_D_CRN_S_N_ani10182_ani10206_12423_gt.png,unknown,.png,619,369,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10184_ani10206_12421_gt.png,Tp_D_CRN_S_N_ani10184_ani10206_12421_gt.png,unknown,.png,637,387,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10189_ani00058_12432_gt.png,Tp_D_CRN_S_N_ani10189_ani00058_12432_gt.png,unknown,.png,576,313,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10191_ani10190_12437_gt.png,Tp_D_CRN_S_N_ani10191_ani10190_12437_gt.png,unknown,.png,638,336,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_ani10205_ani10206_12417_gt.png,Tp_D_CRN_S_N_ani10205_ani10206_12417_gt.png,unknown,.png,640,417,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_arc00008_ani00070_11774_gt.png,Tp_D_CRN_S_N_arc00008_ani00070_11774_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_arc00030_pla00026_10066_gt.png,Tp_D_CRN_S_N_arc00030_pla00026_10066_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_arc00059_art00049_11823_gt.png,Tp_D_CRN_S_N_arc00059_art00049_11823_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_arc00062_ani00005_11499_gt.png,Tp_D_CRN_S_N_arc00062_ani00005_11499_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_arc00078_art00092_11881_gt.png,Tp_D_CRN_S_N_arc00078_art00092_11881_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art00011_art00092_11840_gt.png,Tp_D_CRN_S_N_art00011_art00092_11840_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art00027_art00013_00695_gt.png,Tp_D_CRN_S_N_art00027_art00013_00695_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art00067_art00092_11808_gt.png,Tp_D_CRN_S_N_art00067_art00092_11808_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art00081_ani00098_00491_gt.png,Tp_D_CRN_S_N_art00081_ani00098_00491_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art10111_art10112_11563_gt.png,Tp_D_CRN_S_N_art10111_art10112_11563_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_CRN_S_N_art20026_art20025_01832_gt.png,Tp_D_CRN_S_N_art20026_art20025_01832_gt.png,unknown,.png,568,800,RGBA,
